cik,file_name,year,change_rate
1046257,1046257_000155837021001632_ingr-20201231x10k.htm.txt,2020,0.09090909090909091
1046257,1046257_000155837022001549_ingr-20211231x10k.htm.txt,2021,0
1046257,1046257_000104625723000006_ingr-20221231.htm.txt,2022,-0.025
1020710,1020710_000114036118015469_form10k.htm.txt,2017,-0.40358744394618834
1020710,1020710_000102071019000023_dxpe12311810k.htm.txt,2018,0.872863978127136
1020710,1020710_000102071020000015_dxpe12311910k.htm.txt,2019,0.0025547445255474453
1020710,1020710_000102071021000026_dxpe-20201231.htm.txt,2020,-0.07171459774299235
1020710,1020710_000102071022000033_dxpe-20211231.htm.txt,2021,-0.023529411764705882
1020710,1020710_000102071023000044_dxpe-20221231.htm.txt,2022,0.07429718875502007
1539838,1539838_000153983818000014_diamondback201710-k.htm.txt,2017,0.5886075949367089
1539838,1539838_000153983819000008_diamondback201810-k.htm.txt,2018,1.8326693227091633
1539838,1539838_000153983820000021_diamondback201910-k.htm.txt,2019,0.0014064697609001407
1539838,1539838_000153983821000015_fang-20201231.htm.txt,2020,0.028089887640449437
1539838,1539838_000153983822000008_fang-20211231.htm.txt,2021,0.1885245901639344
1539838,1539838_000153983823000022_fang-20221231.htm.txt,2022,0.11724137931034483
1094038,1094038_000114420418016734_tv487788_10k.htm.txt,2017,-0.125
1094038,1094038_000114420419014350_tv514406_10k.htm.txt,2018,0.5714285714285714
1094038,1094038_000110465920032463_tm205467-1_10k.htm.txt,2019,1.5454545454545454
1094038,1094038_000110465921033855_mrkr-20201231x10k.htm.txt,2020,0.5714285714285714
1094038,1094038_000141057822000418_mrkr-20211231x10k.htm.txt,2021,0.2727272727272727
1094038,1094038_000141057823000324_mrkr-20221231x10k.htm.txt,2022,0.19642857142857142
1128361,1128361_000112836118000006_hope-12x31x1710xk.htm.txt,2017,0.07142857142857142
1128361,1128361_000112836119000006_hope-12x31x201810xk.htm.txt,2018,0.0163265306122449
1128361,1128361_000112836120000007_hope-12x31x201910xk.htm.txt,2019,-0.03547523427041499
1128361,1128361_000112836121000007_hope-20201231.htm.txt,2020,-0.022900763358778626
1128361,1128361_000112836122000010_hope-20211231.htm.txt,2021,0.048295454545454544
1128361,1128361_000112836123000012_hope-20221231.htm.txt,2022,0.0494579945799458
1661460,1661460_000156459022009681_pstx-10k_20211231.htm.txt,2021,0.2766990291262136
1661460,1661460_000095017023007030_pstx-20221231.htm.txt,2022,0.19391634980988592
34285,34285_000107997418000167_reliability10k_12312017.htm.txt,2017,0
34285,34285_000107997419000137_rlby-20181231.htm.txt,2018,0
34285,34285_000149315220007520_form10-k.htm.txt,2019,1
34285,34285_000149315221007359_form10-k.htm.txt,2020,0.1
34285,34285_000149315222008349_form10-k.htm.txt,2021,0.045454545454545456
34285,34285_000149315223010166_form10-k.htm.txt,2022,-0.043478260869565216
827871,827871_000082787118000003_egrx_10kx2017.htm.txt,2017,0.4025974025974026
827871,827871_000082787119000008_egrx_10kx2018.htm.txt,2018,-0.1111111111111111
827871,827871_000082787120000007_egrx10k2019.htm.txt,2019,0.125
827871,827871_000082787121000011_egrx-20201231.htm.txt,2020,-0.018518518518518517
827871,827871_000082787122000008_egrx-20211231.htm.txt,2021,-0.03773584905660377
