cik,2017,2018,2019,2020,2021,2022,2016_num,2017_num,2018_num,2019_num,2020_num,2021_num,2022_num,2016_file,2017_file,2018_file,2019_file,2020_file,2021_file,2022_file
48898,0.017241379310344827,0.11299435028248588,-0.04568527918781726,0.015957446808510637,-0.041884816753926704,-0.1092896174863388,17400,17700,19700,18800,19100,18300,16300,48898_000162828017001423_hubb-20161231x10k.htm.txt,48898_000162828018001740_hubb-20171231x10k.htm.txt,48898_000162828019001446_hubb-20181231x10k.htm.txt,48898_000162828020001557_hubb-20191231x10k.htm.txt,48898_000162828021001868_hubb-20201231.htm.txt,48898_000162828022002255_hubb-20211231.htm.txt,48898_000162828023002875_hubb-20221231.htm.txt
1866757,,,,,,0.40714285714285714,,,,,,420,591,,,,,,1866757_000186675722000064_brlt-20211231.htm.txt,1866757_000186675723000050_brlt-20221231.htm.txt
1603923,-0.02666666666666667,-0.09246575342465753,-0.09433962264150944,-0.2833333333333333,-0.011627906976744186,0.041176470588235294,30000,29200,26500,24000,17200,17000,17700,1603923_000160392317000050_wft201610-k.htm.txt,1603923_000160392318000037_wft201710-k.htm.txt,1603923_000160392319000025_wft201810-k12x31x2018.htm.txt,1603923_000160392320000017_wft201910-k12x31x2019r.htm.txt,1603923_000160392321000013_wft-20201231.htm.txt,1603923_000160392322000051_wfrd-20211231.htm.txt,1603923_000160392323000068_wfrd-20221231.htm.txt
1133062,0.08333333333333333,0.4700854700854701,0.011627906976744186,-0.005747126436781609,0.8323699421965318,0.028391167192429023,108,117,172,174,173,317,326,1133062_000114420416141034_v454542_10k.htm.txt,1133062_000095015917000278_janel10k.htm.txt,1133062_000114036119013515_form10k.htm.txt,1133062_000114036120001614_form10k.htm.txt,1133062_000114036121001080_brhc10018856_10k.htm.txt,1133062_000114036121042974_brhc10032139_10k.htm.txt,1133062_000114036122045115_brhc10045148_10k.htm.txt
1325878,-0.012711864406779662,0.004291845493562232,-0.004273504273504274,0.008583690987124463,-0.00425531914893617,0.038461538461538464,236,233,234,233,235,234,243,1325878_000132587817000010_fhlbt12311610k.htm.txt,1325878_000132587818000010_fhlbt12311710-k.htm.txt,1325878_000132587819000005_fhlbt12311810k.htm.txt,1325878_000132587820000006_fhlbt1231201910k.htm.txt,1325878_000132587821000008_fhlbt-20201231.htm.txt,1325878_000132587822000058_fhlbt-20211231.htm.txt,1325878_000132587823000063_fhlbt-20221231.htm.txt
1540684,0,0.3333333333333333,-0.125,0.5714285714285714,0,1.7272727272727273,6,6,8,7,11,11,30,1540684_000107997417000301_bmix10k_12312016.htm.txt,1540684_000107997418000213_bmix10k_12312017.htm.txt,1540684_000107997419000195_bmix10k_12312018.htm.txt,1540684_000107997420000156_bmix10k_12312019.htm.txt,1540684_000152013821000181_bmix-20201231_10k.htm.txt,1540684_000149315222007760_form10-k.htm.txt,1540684_000149315223009846_form10-k.htm.txt
1815903,,,,,,0,,,,,,24,24,,,,,,1815903_000141057822000783_tmb-20211231x10k.htm.txt,1815903_000141057823000575_tmb-20221231x10k.htm.txt
1397047,0.232,-0.12337662337662338,0.31851851851851853,-0.12921348314606743,-0.11612903225806452,-0.1386861313868613,125,154,135,178,155,137,118,1397047_000121390017003105_f10k2016_flexshopper.htm.txt,1397047_000121390018002740_f10k2017_flexshopper.htm.txt,1397047_000121390019003916_f10k2018_flexshopperinc.htm.txt,1397047_000121390020005205_f10k2019_flexshopperinc.htm.txt,1397047_000121390021014067_f10k2020_flexshopperinc.htm.txt,1397047_000121390022016138_f10k2021_flexshopperinc.htm.txt,1397047_000121390023032044_f10k2022_flexshopperinc.htm.txt
1408057,,,0.11764705882352941,,,1,,,17,19,,0,44,,,1408057_000147793219001309_vmci_10k.htm.txt,1408057_000147793220001558_icct_10k.htm.txt,,1408057_000147793222002455_icct_10k.htm.txt,1408057_000147793223001672_icct_10k.htm.txt
1662684,1,0,-0.08333333333333333,-0.18181818181818182,4.777777777777778,0.19230769230769232,0,12,12,11,9,52,62,1662684_000114420417017396_v462494_10k.htm.txt,1662684_000114420418020894_tv490961_10k.htm.txt,1662684_000114420419017012_tv516626_10k.htm.txt,1662684_000110465920061643_tm205392-1_10k.htm.txt,1662684_000110465921038941_tm2038007d1_10k.htm.txt,1662684_000141057822000548_tmb-20211231x10k.htm.txt,1662684_000141057823000372_tmb-20221231x10k.htm.txt
1823529,,,,,,-0.013916500994035786,,,,,,503,496,,,,,,1823529_000182352922000038_act-20211231.htm.txt,1823529_000182352923000035_act-20221231.htm.txt
1376339,,,-0.07569721115537849,0.05603448275862069,0.10340136054421768,0.0690505548705302,690,,753,696,735,811,867,1376339_000137633917000042_mdxg-20161231x10k.htm.txt,,1376339_000137633920000009_restated2016-2018annua.htm.txt,1376339_000137633920000045_a2019annual10-k.htm.txt,1376339_000137633921000011_mdxg-20201231.htm.txt,1376339_000137633922000007_mdxg-20211231.htm.txt,1376339_000137633923000003_mdxg-20221231.htm.txt
59440,0.041403508771929824,0.04784366576819407,-0.08810289389067524,-0.1008462623413258,-0.6078431372549019,0.072,1425,1484,1555,1418,1275,500,536,59440_000005944017000007_a2016-10k.htm.txt,59440_000005944018000007_a2017-10k.htm.txt,59440_000005944019000004_a2018-10k.htm.txt,59440_000005944020000004_a2019-10k.htm.txt,59440_000005944021000018_vgr-20201231.htm.txt,59440_000005944022000010_vgr-20211231.htm.txt,59440_000005944023000006_vgr-20221231.htm.txt
31462,0.01755492483969305,0.012396694214876033,0.024489795918367346,-0.12350597609561753,0.06818181818181818,0,47565,48400,49000,50200,44000,47000,47000,31462_000155837017000944_ecl-20161231x10k.htm.txt,31462_000155837018000999_ecl-20171231x10k.htm.txt,31462_000155837019001379_ecl-20181231x10k.htm.txt,31462_000155837020001788_ecl-20191231x10k145b24.htm.txt,31462_000155837021001916_ecl-20201231x10k.htm.txt,31462_000155837022002059_ecl-20211231x10k.htm.txt,31462_000155837023001969_ecl-20221231x10k.htm.txt
1679049,0.033420707732634336,0.04121750158528852,0.014616321559074299,-0.5414165666266506,1.6976439790575917,-0.12663755458515283,1526,1577,1642,1666,764,2061,1800,1679049_000114420417017875_v456577_10k.htm.txt,1679049_000114420418013984_tv487515_10k.htm.txt,1679049_000114420419013398_tv511411_10k.htm.txt,1679049_000155837020001928_insw-20191231x10k.htm.txt,1679049_000155837021002852_insw-20201231x10k.htm.txt,1679049_000155837022002682_insw-20211231x10k.htm.txt,1679049_000155837023002247_insw-20221231x10k.htm.txt
828146,-0.12612612612612611,,,,0.03488372093023256,0.10112359550561797,111,97,,,86,89,98,828146_000155837017001292_link-20161231x10k.htm.txt,828146_000155837018002144_link-20171231x10k.htm.txt,,,828146_000110465921037332_tm216828d1_10k.htm.txt,828146_000110465922039438_link-20211231x10k.htm.txt,828146_000110465923038308_link-20221231x10k.htm.txt
