cik,year,file_name,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19
16040,2016,16040_000156459016029604_cbt-10k_20160930.htm.txt,0.028042383,0.009936032,0.05893095,0.009475268,0.11791477,0.013859244,0.040268585,0.025381386,0.082343794,0.043027002,0.046047132,0.028522657,0.1271217,0.02764775,0.09958479,0.07665598,0.015991807,0.046656515,0.0629821,0.039610125
16058,2016,16058_000156459016024672_caci-10k_20160630.htm.txt,0.050002284,0.031033428,0.065607674,0.028557125,0.07980742,0.014866341,0.02632375,0.03821826,0.00958457,0.08828626,0.09262476,0.027973065,0.075972825,0.021777388,0.02866629,0.026086574,0.021592123,0.05414182,0.10255506,0.11632298
16732,2016,16732_000001673216000146_cpb-7312016x10xk.htm.txt,0.021277582,0.010067088,0.09214921,0.008210933,0.103536956,0.01836353,0.02765913,0.052631866,0.0526023,0.026698556,0.05863488,0.012206383,0.11540867,0.020377785,0.09091598,0.10354097,0.023560071,0.05243036,0.08228516,0.027442643
17843,2016,17843_000001784316000094_crs630201610k.htm.txt,0.019916011,0.026559666,0.0871715,0.007992265,0.105275564,0.011557502,0.0214253,0.022467284,0.082550265,0.035965525,0.043209977,0.012226748,0.113893755,0.02218875,0.08888463,0.09521411,0.017899374,0.03794473,0.12052218,0.02713489
18255,2016,18255_000001825517000017_cato10k2016.htm.txt,0.025759397,0.021071373,0.014136356,0.022237685,0.105378516,0.011386387,0.035590835,0.03857955,0.04425666,0.03604488,0.03716154,0.005286501,0.028685695,0.006493441,0.020257192,0.14048928,0.010739098,0.0149287,0.3550606,0.026456315
18349,2016,18349_000001834917000003_snv-12312016x10k.htm.txt,0.060369227,0.060514465,0.07086326,0.016351128,0.042955883,0.010017497,0.008109624,0.034618415,0.009361731,0.09618635,0.0552266,0.008970342,0.11054302,0.01149709,0.053155374,0.037132703,0.010607747,0.18732108,0.08366979,0.032528713
18498,2016,18498_000001849817000009_gcofy201710-k.htm.txt,0.029967532,0.032061886,0.06922501,0.014210853,0.14494929,0.010786869,0.042098872,0.016212437,0.039441153,0.03863861,0.031123092,0.048859768,0.10376639,0.022626227,0.07465844,0.108097345,0.014812766,0.031940803,0.0755071,0.051015563
18926,2016,18926_000001892617000013_ctl2016123110k.htm.txt,0.034309138,0.024617199,0.06818887,0.04273597,0.054397788,0.012340309,0.037674744,0.06640481,0.013377184,0.06774843,0.0880412,0.013463321,0.075771496,0.024848683,0.048613917,0.053091515,0.024192145,0.057730656,0.111767404,0.0806852
19584,2016,19584_000115752317000638_a51512436.htm.txt,0.025470091,0.015886208,0.03477746,0.032240786,0.01797948,0.053678997,0.04044481,0.050667692,0.009551475,0.22985439,0.04977608,0.032103848,0.00857836,0.020321636,0.009333712,0.015013539,0.10977874,0.033106163,0.13481194,0.07662458
19617,2016,19617_000001961717000314_corp10k2016.htm.txt,0.043750815,0.047703523,0.07583404,0.013913148,0.043920714,0.009475973,0.020230813,0.013760838,0.00984252,0.081008926,0.12745054,0.007841931,0.0865256,0.022053394,0.068346664,0.05062364,0.012221883,0.15892567,0.07606095,0.030508429
19745,2016,19745_000162828017001844_cpk1231201610-k.htm.txt,0.038101774,0.021106465,0.064561285,0.017181842,0.06970025,0.015320581,0.01840963,0.026327398,0.17136185,0.05087286,0.029152943,0.03581563,0.05071377,0.012478838,0.050648347,0.083636604,0.009561114,0.05797616,0.10287231,0.074200325
19871,2016,19871_000119312517089303_d202002d10k.htm.txt,0.031807493,0.019375315,0.031442583,0.002099042,0.101325415,0.003091388,0.04365446,0.08161134,0.09671911,0.03588202,0.076969475,0.02643625,0.001818411,0.011463893,0.01805977,0.16039024,0.01222195,0.010615256,0.22553921,0.009477316
20212,2016,20212_000002021217000008_chdn2016123110k.htm.txt,0.03586916,0.03665422,0.03696057,0.016013447,0.10991666,0.018155688,0.040691245,0.0583037,0.025731068,0.09975755,0.07237303,0.02603223,0.07783803,0.043824352,0.032649424,0.041421607,0.014641358,0.037172385,0.11924817,0.056746144
20520,2016,20520_000002052017000003_ftr-20161231x10k.htm.txt,0.06284114,0.031549133,0.047715377,0.038240768,0.08665036,0.015330704,0.04650306,0.04332651,0.014415299,0.06751131,0.08297529,0.03650501,0.07586225,0.01341016,0.035960786,0.041778594,0.015791144,0.08967304,0.078618884,0.07534119
21076,2016,21076_000120677416006893_clorox3118951_1-10k.htm.txt,0.025164532,0.005252222,0.008770818,0.022457283,0.015859006,0.023552777,0.027523521,0.10340905,0.027607001,0.045229573,0.043492176,0.071333624,0.008403356,0.023605742,0.011110621,0.14203654,0.01520879,0.01606017,0.35144454,0.012478683
21175,2016,21175_000002117517000040_cna2016q4.htm.txt,0.018269956,0.036042,0.0829864,0.011527878,0.07334154,0.010548474,0.015075266,0.026410483,0.00641185,0.046712864,0.037440017,0.013979421,0.15159355,0.024998056,0.07606813,0.03880324,0.08567128,0.08909397,0.100583784,0.05444181
21535,2016,21535_000143774917003675_cohu20161224_10k.htm.txt,0.03492026,0.017187566,0.06605017,0.010698136,0.06955526,0.027847825,0.025847761,0.061309706,0.072748005,0.029944064,0.058301263,0.017499056,0.12397191,0.01649728,0.0911446,0.072675094,0.006250775,0.032555625,0.11196305,0.05303258
21665,2016,21665_000002166517000002_cl-12312016x10k.htm.txt,0.035416357,0.016514244,0.098655745,0.011391051,0.08836902,0.012363866,0.035081286,0.040488467,0.028536804,0.06819879,0.03307883,0.021662345,0.05667547,0.028477935,0.11059127,0.12863287,0.02679178,0.042867936,0.08389315,0.03231278
22356,2016,22356_000002235617000009_cbsh1231201610k.htm.txt,0.023886815,0.050755877,0.076600514,0.013609416,0.11845755,0.006307375,0.011895629,0.018140728,0.009394353,0.042168386,0.037336648,0.013714341,0.119395114,0.010671692,0.049725413,0.056015406,0.009620249,0.24955463,0.040488914,0.042260945
22701,2016,22701_000089710117000402_csi170730_10k.htm.txt,0.029140608,0.009820869,0.016753368,0.047872998,0.06820551,0.04612966,0.0532696,0.11743133,0.032217924,0.018175067,0.17110552,0.021617172,0.029520636,0.013944501,0.028387574,0.18894377,0.00530564,0.002951216,0.087560005,0.011646996
23197,2016,23197_000002319716000074_cmtl0731201610k.htm.txt,0.028078629,0.02785727,0.053095654,0.03362216,0.055730853,0.02683042,0.04563557,0.06252025,0.03300772,0.07090358,0.099682175,0.015872128,0.07492783,0.038897533,0.04013984,0.063829854,0.013580209,0.027786786,0.1270547,0.06094684
23217,2016,23217_000162828016017613_cag-2016x10k.htm.txt,0.03240668,0.0146577,0.069427915,0.005773616,0.08357523,0.028440299,0.029917963,0.025055999,0.062362283,0.045072164,0.03202058,0.034420326,0.14767012,0.02781274,0.07029885,0.0767438,0.017238593,0.04971555,0.10901629,0.038373306
23795,2016,23795_000155837017001013_cto-20161231x10k.htm.txt,0.12507273,0.019553963,0.04255999,0.003781449,0.13598944,0.010151331,0.04223875,0.014929458,0.022869773,0.051395398,0.011682271,0.048098743,0.06849984,0.053941075,0.03249692,0.030227482,0.010432621,0.12560754,0.059613742,0.09085753
24545,2016,24545_000002454517000005_tap2016123110-k.htm.txt,0.04624958,0.015645472,0.09548794,0.007294952,0.07147557,0.009306674,0.061101776,0.036272667,0.03719139,0.037220687,0.03668019,0.025126908,0.110383466,0.028374784,0.08662333,0.10051267,0.011468138,0.06011523,0.08798505,0.035483535
